"","merged_dataP[, 1]"
"LRRFIP2",8.54896513042699
"COL1A2",8.59907760055592
"ALCAM",6.44986061575821
"RPP25",5.16772211199665
"GPC1",4.46395164734425
"TOB1",8.25145974418018
"OTOF",2.94026474019785
"PCSK1",2.80878975237265
"METTL22",4.42498683809126
"IGH /// IGHA1 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// LOC102725526",2.80226806481954
"MID2",4.80343179270099
"RARS",5.97116586432269
"SYT11",4.20876246554397
"TRIM24",6.55548820919752
"ACLY",7.81030426293125
"ACSL3",7.01950032982582
"PAX2",7.57042909151866
"ARAP3",3.65871550187563
"RTFDC1",6.51266929484284
"ZNF204P",5.37780762090751
"DCAF13",5.53856851192574
"FOXO1",3.99514332287827
"LRRC49",5.20943776552895
"ARGLU1",8.13034429779547
"SPAG4",3.79368178631704
"MYO1A",3.48802159834951
"PENK",3.3475957403183
"LINC00483",2.83863178177536
"ZNF202",5.0026376264958
"APOLD1 /// DDX47",7.99806305404997
"NPTN",9.52358084867763
"DUOX1",3.11298190773508
"RNF144A",6.04829106008113
"FOLH1 /// FOLH1B",6.39358263397018
"EIF4G1",8.06674517546332
"RHOF",3.59536047086946
"SHC3",4.15593921738384
"IFNA1",2.38246381938199
"ATF4",9.15859344233509
"CGA",3.80803769746402
"GCN1L1",5.2464984577072
"GPR157",3.88053488556646
"DGKQ",4.49536977164675
"MFHAS1",6.60656546733011
"HS6ST1",6.88866625811467
"PLCXD1",5.10407303329821
"AL590762.11",4.07595735923047
"HIST1H4F /// HIST1H4G",3.11922640350472
"RP3-391O22.2 /// RPL7P25",2.47041527460581
"ANGPTL7",3.63331624278643
"GPR39",4.63912608850917
"TRIM15",4.94394892041518
"RUFY1",6.22397801911345
"YPEL1",4.55104116863707
"LSM14A",8.84446536690246
"PRL",2.99299585108045
"CST1",2.8709972104104
"GLB1 /// TMPPE",8.41842517842044
"SPTBN1",9.65267429064121
"AXL",4.40202047600762
"CREB3L1",4.76622153962513
"STK25",5.59146804241808
"ELOVL4",3.48043392181227
"DDX23",6.45082688579909
"NPPB",3.53351678488875
"PCSK5",4.08232458373379
"ASB8",6.93285937480379
"KRT31",3.67539454346566
"TAF4",6.03791179517503
"IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31",5.34245702132813
"MYO5A",3.22422022572189
"FAM66D",4.22651744962841
"GTF2I /// GTF2IP1 /// LOC100093631",10.567751238563
"USP29",2.72295467415897
"SMARCA2",5.19026248619327
"PMS2P4",3.9876129746378
"SLC52A1",4.16202971288047
"CBLB",3.56117832222762
"MAPKAPK5-AS1",4.53663968948709
"DSN1",4.36777195516872
"CDRT1",3.18762337682201
"TTTY1 /// TTTY1B",2.98813969807292
"RGS14",4.98680195695189
"UNC45A",5.37797469034004
"P2RX2",3.2626675132874
"AHCYL1",7.98809846989717
"PSMD9",6.84304737516062
"LMCD1",6.46507935698942
"CPD",7.09203025716868
"SERPINI2",3.2923995396808
"NHLH2",4.05630520479021
"ARHGEF9",5.94733250055454
"WDR60",6.27897898438459
"DHX9",7.1732353911962
"PECAM1",5.90286163019629
"WIF1",3.89133742479056
"UGCG",8.07517531863076
"KAT7",7.49311647358013
"EPS8L2",7.3947991260052
"RITA1",5.92670106202728
"USP48",4.68091191853882
"PWP1",7.38245061599237
"SLC35E3",5.76081745235707
"GTF3C4",5.34689023889567
"MLPH",4.47605882047928
"STAU1",10.1050581966271
"GFAP",3.03360842252125
"ZNF91",6.64303400365813
"PPP1R10",6.55761571952953
"DYNC2LI1",7.10264097715909
"CCT8",9.1501534413193
"NXPE3",2.96632170396094
"ZNF197",5.50358880513354
"SMPX",3.61687836228449
"EPB41L2",5.27561934189697
"MYL7",3.77212231314999
"ADAM19",5.17955964104961
"HLA-DQB1",6.44451412178114
"APOA2",3.44524579790516
"TPBG",4.25319022977555
"CLDN9",3.68779482076372
"ABCA7",5.34589953220909
"FABP1",8.20758060294875
"AGER",4.11626860813457
"SNRPG",7.70478953159955
"MYCL",4.58460587295608
"CHEK2",4.32707294630335
"LOC339166 /// WSCD1",4.90333964621594
"HERC6",3.95616525902407
"PXN",6.64606755548282
"AEN",5.48197096777751
"DHRS12",6.56608200417536
"EFHC1",6.29152521107767
"RP6-11O7.2 /// RPL7P52",7.7460095080969
"NARFL",5.94520192438723
"ELF1",6.95047530770123
"INTS1",4.84033522227831
"NOL9",8.07237712874815
"ASNS",3.87002495805569
"FOXA2",3.38845666515956
"C14orf159",7.78876848482239
"RP4-710M16.1",4.21723878652004
"C1QB",5.4872834302624
"HSF2",3.243296383535
"EVL",5.94914148963613
"SHOX2",4.11232931739337
"RPH3AL",5.98945362277721
"TNP2",2.2232814105104
"GGPS1",7.24590646564592
"APOBEC3F",4.48132589547748
"ATRN",5.52738327667832
"IFRD1",6.83144705189811
"RP3-406C18.2",3.03409199218264
"NPHS2",6.88606507066667
"CD1D",3.64921295552518
"KARS",8.65885414070793
"ID1",6.44843575308003
"RAG2",2.57795188302673
"CHRNE",3.85925882019071
"ZNF747 /// ZNF768",5.90508957999003
"HIST1H4I",4.50601540094205
"S100P",5.22907717389657
"DNMT1",5.38919589216334
"THEMIS2",6.84664596231169
"KDM1A",7.29447762958417
"ATP8A1",3.22951629836704
"UGT1A1 /// UGT1A10 /// UGT1A4 /// UGT1A6 /// UGT1A8 /// UGT1A9",8.71363819465588
"BTN3A2 /// BTN3A3",9.46056460479092
"GPSM3",5.55085548329303
"CDC42EP1",5.13301989605741
"MAU2",3.39206867908372
"VLDLR",4.93071271133869
"TAF10",4.7743167138101
"KIF15",2.67328122325263
"NKX2-8",4.45883608125003
"LOC102723620",3.42246090863646
"MUC5B",2.60116970264925
"AMIGO3 /// GMPPB",5.13511086110418
"FZD5",6.09315855194107
"FOXD4 /// FOXD4L1",3.38588879260607
"SUZ12",3.7569583954197
"XRCC6",7.68687556466765
"CHMP1B",6.56222381312728
"PBX3",5.03198154809609
"HOXC13",3.13366426084005
"OGDHL",7.87619397349896
"SLC5A1",5.11155373424418
"SLC9A8",5.88561755123569
"SCRT1",3.21890197690567
"SHPK",6.35926533129491
"MTL5",5.68943379569718
"TP53I3",6.72064859290271
"ZNF814",3.19584424637762
"MAGEB2",2.74506321658718
"AC009947.3 /// RBMY2AP /// RBMY2AP /// RBMY2BP /// RBMY2BP /// RBMY2DP /// RBMY2DP",2.62628735511667
"VIM",7.95632092203004
"PYCRL",4.40260582750635
"PIGA",4.45461401447916
"ZBTB24",4.14935790252699
"TMEM242",6.45202157196162
"RHPN1-AS1",4.24952315380547
"SLC18A1",3.13380546366933
"HNRNPU",6.4075549353195
"CEP85",4.13123909796059
"MYH2",3.58072733859827
"ABCD4",5.99053780915753
"PHKA2",3.69765362590605
"KIN",3.29084104616459
"ICE1",7.13690760163319
"NFE2L2",6.87012762545737
"KLF8",4.27880934365186
"NRIP2",7.74281376146499
"TRPC3",3.33108887573339
"B3GNT3",4.22270683102714
"FAM179B",5.47089362520444
"GS1-164F24.1",4.74363285168101
"WDR18",5.78707517420131
"GPR4",5.52899521019752
"SDCBP",11.2666048480151
"SYNGR4",3.52698274840894
"CDC16",7.23586985985553
"L1TD1",3.5706807890976
"BIN1",7.65873330065064
"TXNIP",11.0078901021115
"LOC100505874 /// MLLT10P1",3.97186719381408
"ADAM28",3.56320082521886
"LAMC2",3.7425258097139
"ZNF440",3.717794063811
"CUBN",7.7740434229557
"OR1E1",2.49752683571081
"UBE2O",5.10727733765339
"A2M",9.38823111944772
"GCFC2",3.94101511522455
"PTPRK",7.60858756856693
"RPRD2",7.47574198061674
"QPRT",6.66218454899712
"TNFRSF21",7.09327896101224
"LLGL2",6.64571452055124
"FAM110B",5.97202068119458
"AMELY",2.69879757915118
"IGHD",4.39425209280183
"SMG7-AS1",2.94864653780501
"TEK",6.2581318762106
"TNNT3",4.45217025153368
"MRC1",6.83159479501566
"SPAM1",3.21427426698572
"PHKG2",3.80498512041902
"NKX2-2",2.78045660021592
"CECR5",5.14414592656587
"IGHG1 /// IGHM",3.60521891751741
"AVPR2",4.59118047503599
"CCDC69",5.92624415768624
"RBCK1",8.10085894972545
"BCL2L1",5.87848011198201
"HECA",3.7497821487942
"TNNI3",3.26496967458954
"C9orf116",4.08308404498798
"DMD",3.07112287708732
"NPPC",3.29399036532519
"SST",4.00849607628615
"CALB1",8.10627388969707
"RPGR",5.61061217617114
"TMEM39B",4.48487196322491
"LENEP",3.4401005625316
"RPE /// RPEL1",6.38663560885921
"THUMPD1",6.28737530850369
"LOC101928274 /// VSIG10",5.55652080669737
"SLC6A7",3.3622265113967
"ECRP",3.14753490605576
"IGLC1 /// IGLV3-10 /// IGLV3-10",4.12101752744023
"EGR4",3.10187700699565
"LCAT",3.90831793683794
"POU3F2",3.46472626165826
"EVX1",3.71287416176331
"HSPH1",6.89943026214394
"LOC101929597 /// TBCD",4.72532721995434
"NEK2",3.09957088821611
"TJP1",8.60356203178771
"NECAB3",5.91209648165066
"ZNF362",7.62822571787497
"NCR2",2.53816392766835
"ALDH8A1",7.59155852318147
"LOC100996724 /// LOC100996761 /// LOC101929792 /// LOC101930416 /// LOC653513 /// PDE4DIP",4.84323912488435
"DKK1",2.79328845631304
"ZNF408",5.49700792808517
"CNNM3",6.18512157251507
"MMD",8.0241204968778
"GPX5",2.67055951277686
"CD46",9.27230458887223
"CXCL5",2.60978437309907
"RBPJL",3.55105338056084
"ZNF205-AS1",3.37820530866494
"SPINK2",4.21145837770751
"LRRN2",3.09371198398368
"EPS8",6.83779519946512
"C15orf39",4.2546540907185
"PYY2",3.408169275733
"TMUB2",7.89894197247304
"PPRC1",5.72537013172236
"ATP5B",11.0126711191967
"CEBPB",7.96471639866737
"MAPK10",6.43824607598252
"AICDA",2.46464548859262
"PCDH7",3.20855667613451
"HOXD10",7.58972283410579
"DACH1",4.63062009128953
"CCL8",5.1530845015424
"INHBA",3.61658671663634
"BMP7",5.97599754974343
"C7orf26",4.08760492939748
"PRAMEF11",3.87702788578848
"EFHD2",5.83645722974058
"CRHR2",3.16776765670998
"SND1-IT1",4.48961757438364
"GLOD4",7.24866529303654
"RP11-286E11.2",2.3870156014403
"CALCOCO2",5.10319483748216
"BAG1",8.53713814450871
"TFEB",5.41489427755389
"RPAP2",4.60027264219691
"KIAA0930",6.18449446881274
"HSDL2",6.5177857330406
"RYR2",3.07739850454399
"GLYR1 /// SEPT6",7.02012141716815
"DHRS11",5.0141264733085
"DNASE1L2",3.80256404415378
"CDC37P1 /// CDC37P1",4.03020619036027
"SSX3",3.31538703469074
"POU3F1",3.30777573412443
"MSC",3.84918863237924
"FAM189A1",4.11324148805439
"FOXJ3",6.41090315812175
"NES",4.61390298919514
"LOC100507630",3.52743314029873
"ANKHD1 /// ANKHD1-EIF4EBP3",7.62321974572806
"SSX1",4.97121651358351
"TAS2R3",3.52863281571701
"BPESC1",2.48875838277317
"IL36RN",2.96827767502301
"HLTF",6.67543785572972
"CCBL2",8.02283860556885
"ARRB1",5.25978863361958
"ERCC6",4.2059057964663
"STK39",5.55557835706495
"DOCK3",3.49542509465107
"PSMD3",5.67036174147055
"OR1A1",2.88687676201193
"ACTBP9 /// ACTBP9",5.05787316576239
"LOC101926913",3.10398543311261
"LOC102724905",2.87571911079561
"CROCCP2",6.37370308134159
"MYEF2",6.45284573878335
"GTF2IRD2B",4.94013272563799
"ESM1",4.56884777032029
"UBAP2",7.03686744174947
"MYH7",4.33564375083522
"ECHDC3",7.38547073897165
"C2orf68",5.37363729094885
"TTF2",2.876251464913
"PDE11A",3.04838559688444
"CSTF2",4.88041213340131
"LARGE",6.12652473220581
"SERHL /// SERHL2",4.41671668886632
"CLDN11",3.71352560559055
"THRB",6.74689885992662
"POLR1E",4.10935501081669
"NUDT4",3.68666273471632
"HOXB2",6.70459470465292
"GRWD1",6.48079384201052
"TCEAL2",5.18432237936565
"SLC19A1",4.17651364786019
"IGJ",9.03896406637118
"IL16",4.15273546745304
"LOC100996696 /// PABPC4",7.02187552334447
"PTCD3",6.07631400304968
"ILKAP",5.86718606444596
"SENP7",3.55002764062012
"LOC101930578 /// MRPS31P5 /// THSD1",4.37324833245313
"LOC101930052 /// LOC102724562 /// MST1 /// MST1L /// MST1P2",7.08315533974547
"PRPSAP1",7.05988901103583
"ADCY9",6.17303837388397
"DRD5",3.14483569706511
"PIWIL1",3.82728785086025
"LARP7",5.98106433510175
"COQ6",5.17368249621265
"POU2F2",4.09503866147473
"CRISPLD2",3.57637811226983
"ALOX12B",3.21223125401438
"PCTP",7.0594166675142
"SPIN2A",3.04682961592866
"GREM2",3.24320540079828
"ALLC",4.43953730377342
"PDE9A",6.03220922620141
"ATP1A1",10.5671676884771
"IMMT",8.39646599960215
"ZBTB16",4.72972237673993
"BMP3",2.69414021598363
"TRDN",2.62910103088665
"VCX2",4.41687383494387
"IDH2",7.33085456688046
"ALPI",4.32611096771809
"SLN",4.03253176811283
"B9D1",5.14898489741222
"ING3",5.78519059196261
"PCDHGA9",3.61613819590989
"DENND5A",8.2717802810462
"T-Cell Receptor V-alpha region /// TRAV9-2 /// TRAV9-2",3.94460358964114
"FERMT1",4.58162842661387
"PDC",2.46056570577667
"AC002310.7 /// ZNF785",3.66793762928025
"RABGGTB",7.31938146585281
"MKLN1",6.40654885381373
"NMB",5.7420130823826
"EDN3",3.15482231070432
"CEACAM1",8.25004765329949
"KRT35",2.93581669636827
"FAM117A",7.59048862347842
"SAA1 /// SAA2",4.26657148692836
"RAB8A",8.93780297764054
"LAMA5",6.47979211186647
"C7orf25 /// PSMA2",5.04576693124696
"SMARCAL1",6.05131411703246
"CD3E",5.43301579630716
"CACNA1F",3.10140925668774
"NLGN4X",2.49341191838442
"EXOSC7",6.99448494057176
"PSG6",2.7310861825767
"CTD-3126B10.1",4.50261012670945
"HIST1H2BL",3.63689704865053
"HGFAC",3.68441109922152
"AP3B2",3.79199849149787
"NPIPA1 /// NPIPA5 /// NPIPB15 /// NPIPB3 /// NPIPB6 /// PDXDC2P",6.37977806454435
"RBMY1A1 /// RBMY1B /// RBMY1D /// RBMY1E /// RBMY1F /// RBMY1J",3.38337284754951
"NAT1",5.67554448437469
"LINC00094",6.50415349605112
"C19orf57",4.03361772451541
"DNM3",4.66358973106723
"LRRC3",3.47567832209471
"BLCAP",9.11904681185866
"USP8",7.07208018596232
"UPK3B",4.89348823897884
"FKTN",4.7018471096447
"FABP3",7.29001953411868
"SMARCA5",8.00201407090582
"CBX5",4.38443684109838
"CASP3",3.93419058411706
"NEFH",3.54300978828211
"AGAP10 /// AGAP11 /// AGAP4 /// AGAP5 /// AGAP9 /// BMS1P5 /// CTGLF12P /// LOC101060581",7.41637019694193
"TOR1B",6.52278501764269
"ONECUT2",3.73262222293327
"HERC2P3 /// LOC101930458",3.10338577311923
"ACAT2",6.32285847755967
"CCDC71",4.65154774346897
"SLC24A2",2.91956182727024
"PPP3CA",7.56951965387331
"ITGB8",4.72807224395296
"LAMB1",7.37286881976091
"SCAND2P",4.62260742064246
"LA16c-381G6.1",3.8659259158412
"PLTP",6.37234332756137
"ATP6V1D",7.71459233938875
"SUCLA2",7.8873206550522
"S100A8",6.23435591325173
"STAG3L3",4.87524536690556
"REL",6.0960503806117
"C19orf66",5.9214514147218
"AP2M1",8.82468996180196
"KLHL41",3.72888853341845
"HAS2",3.78477626407179
"IRX4",3.22204189465824
"ZNF638",4.30154973609864
"CHKB-CPT1B /// CPT1B",5.42724318110113
"NMD3",7.47684020700003
"CEP290",5.17672895735615
"TMEM109",6.97164753901391
"TVP23B",6.58525519799071
"HERC2",7.30205650431494
"MFSD1",8.45236819650796
"PNMT",4.26933080269519
"NEBL",7.26917201794214
"SERPINH1",5.61551459051134
"FAF2",5.09826196427847
"SLC12A7",7.87525152160352
"GATA4",2.92372198491725
"FOXE1",2.48589954065609
"ARMCX6",8.79015103329935
"SH3TC1",4.97759019590359
"ISG15",5.86176779147395
"CLSTN1",8.77567790771649
"LCN1",4.08832760294513
"MAGI2",6.00982447426715
"SOX5",3.03453642907882
"EGFL7",5.99652119504598
"TSPAN9",6.63401141532217
"PER2",6.70334451918857
"MKNK1",6.83598198261094
"IFNA8",2.47689898203335
"MIR6824 /// SLC26A6",5.45807373160225
"PPIG",7.44724837727965
"PPIC",7.89412554603371
"GPAA1",7.59937404343307
"LBH",7.17768836171755
"ASTN1",2.71644476579096
"PGRMC1",10.071137380561
"PRPF4",7.19969552553851
"KCNQ1OT1 /// LOC101927338",3.35250166963717
"MT1G",8.36570283264287
"RP11-82L18.2",4.6900134755162
"NUDC",6.00143130963945
"ADA",4.23781798501503
"RP3-508D13.1",3.02773368074133
"RP1-223E5.4 /// SIRT5",3.07353832680122
"GGH",6.94204024337309
"MUT",6.92496782732652
"BTN3A3",7.14874983727006
"MSX1",4.24965512913626
"ZNF682",3.29344272020436
"MSMB",2.49961927668126
"KPNA6",6.60023653052115
"PRDX2",9.35568885065865
"CHAD",3.24093413073549
"HIVEP1",3.53483381227913
"ECE2",3.10230072911777
"LGALS13",2.8583894892711
"EHBP1L1",4.36284028247864
"HIST1H2AE",6.07032560977597
"GNA15",4.34250921259114
"FYB",5.2023996967354
"ALG3",6.25711474472505
"PIR",5.18879788036983
"TPM2",7.32574198554353
"CMC4",7.64109780083894
"DGKD",4.91393232535076
"SPANXA1 /// SPANXA2 /// SPANXB1 /// SPANXC",3.99466461441662
"LEMD3",7.42738836236728
"PHF8",5.73033726846054
"ZNF215",3.08034123049854
"PDCD11",6.27290002321644
"FAM13B",7.29674093962739
"SIN3B",3.91869646028284
"SEC14L1P1",3.56147234462618
"SCUBE2",4.13088157234298
"RAD54L",3.70774053287125
"CANT1",4.85569615618741
"ATP7A",7.36636450747482
"BZW2",7.89238001713785
"CDKN3",3.92993881871962
"PHF1",7.89252865102533
"SLC39A7",6.36559536454514
"YAP1",6.11254281914121
"DAZL",2.41280468403509
"CCL14 /// CCL15-CCL14",7.45489729481216
"BEST2",3.06624323756381
"URB1",3.22202469649559
"RPL29P7 /// RPL29P7",3.67384476717212
"GFRA2",3.45912714795053
"LOC101929842 /// PGA3 /// PGA4 /// PGA5",3.62687948059637
"COL10A1",2.82711296439861
"PGC",3.15019578413834
"GLRB",4.11099066745464
"TRIM22",7.55981683607643
"PKDREJ",3.66323063918507
"CXCL14",8.82842664479734
"KIF2C",3.52133969156161
"TIMM10",7.33827851971409
"JADE1",7.66287801850784
"MYOZ1",4.1107231286363
"CDH11",4.77268339921224
"RP1-101G11.2",3.72708920421127
"DIAPH2-AS1",2.64834527069962
"RN7SKP150",4.01564052500359
"DSTNP1 /// DSTNP1",4.59452080902574
"IRF4",4.83569917261016
"TNFSF11",2.91046305599597
"RGS1",3.5578668237784
"PCLO",6.26272791453668
"PTGIS",3.17738125227957
"CHST3",3.92944701319
"POU5F1P3",3.83432852879867
"NFKB1",6.83103708939894
"SLC12A8",4.89854063213402
"ARHGEF38",3.3504394719252
"SSFA2",8.13827548033104
"abParts /// IGKC /// IGKV4-1 /// IGKV4-1",6.95535524125241
"LOC101929857 /// LOC101929864 /// SLX1A /// SLX1A-SULT1A3 /// SLX1B /// SULT1A3 /// SULT1A4",5.26224697596511
"LOC728392",5.09469876842747
"BYSL",4.20714893751614
"MIR631 /// NEIL1",5.44664457367277
"CRNN",2.87639784341474
"SRPK1",7.41184414731635
"KCNC4",5.68066338539198
"SLC4A1AP",7.16451359525573
"RASSF8",6.67429747544722
"LINC00963",6.61878974368059
"DDR1-AS1",3.85578751243486
"MKRN2",6.71664210003794
"POU6F2",3.28027592576643
"MYL4",5.61995406607689
"ASGR1",3.98019192759078
"CLASP1",6.30352910805894
"RBM23",8.32112595935163
"IGF2 /// INS-IGF2",5.87284638982444
"STAT1",6.85646732122489
"ZNF281",7.63628154661286
"CENPM",3.70925737354462
"ZNF493",5.90733234594587
"GTF2F1",5.83425760864553
"POF1B",2.9968437957132
"MYOD1",4.2743248937922
"CTAGE5",6.93959676013301
"MYO3A",3.3722898707903
"ERMAP",5.94518302732009
"SLC22A3",3.99829123387222
"AGAP1",6.37616937089405
"NR5A2",2.74428286166901
"PTPN14",6.36234899084365
"TAS2R7",2.91760890629805
"MTX2",7.35766447582952
"CCND1",6.90667627376091
"SV2B",3.03175236855071
"SLC6A9",3.87555166353651
"FOXO4",6.37132409469843
"ARHGAP33",3.54178213717665
"SLC6A16",4.76786212858162
"NDUFA5",7.27793038416978
"SEMG2",2.74546949994494
"C14orf169",7.20562172756125
"PDZD2",6.01781040870649
"RAG1",2.67242066323683
"EOGT",4.06604911961908
"GUCA2A",3.68293352399156
"C10orf2",3.87134069005591
"PEX3",6.59540609464864
"PTTG1IP",10.1705595910565
"FPR2",4.52390166698989
"HOXA11",4.74720838706179
"MAT1A",3.5902574369725
"PCIF1",4.93868080358766
"LAMP3",4.25846020683685
"FTO",9.00005576968492
"POLR2J4",7.6691305710024
"CTDNEP1",7.25081599348009
"KCNJ14",3.67598282571679
"KRT81",3.54434796794643
"GIMAP4",7.42989448867166
"NFS1",5.38706617032091
"AK096803 /// RP11-395B7.2",5.70504781350415
"SLC10A1",3.33266198146285
"BMPR1B",5.78761996003175
"STK10",5.92822924042928
"CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6 /// CBWD7 /// LOC101060578",7.18381878519749
"HSPB7",3.57708813338637
"TMPRSS11E",3.41439069314488
"HCP5",7.19419856494522
"TENC1",6.06564665209464
"LOR",3.23202191333917
"PCSK1N",6.82148904092231
"ASF1B",3.80286287074902
"PRPS1L1",2.76718468424152
"CD22",3.27795075170939
"ZMYND10",3.48190295568204
"GPR22",2.45959143681427
"BCL2L2-PABPN1 /// PABPN1",6.34551518948072
"WDFY3",7.08011954370869
"HMGN5",3.48817467937849
"INCENP",3.44532932291
"CCDC81",3.23362359420713
"ZNF146",7.29571954700995
"HIVEP2",5.67333955074969
"CHST11",5.97402297287254
"PROP1",3.56057101466121
"PLA2G3",3.67748467805177
"GRAMD1B",5.82891225796233
"ATF6B",6.14195277442008
"ASH2L",9.0673680844183
"ZNF286A",5.78814929922778
"KCNV2",2.49937828025818
"TFAP2A",7.80719015720259
"ELL3",5.46275754682854
"HCFC1R1",7.12167077346426
"POLD2",6.81644124617031
"COPG2IT1",4.64155207869498
"EEF1B2 /// SNORA41",9.87693018367786
"EHD4",5.16669391242444
"ADAM8",6.14798597445402
"ETV2",3.84140318149557
"WDR47",5.66633722979983
"ARHGAP25",7.4226531483554
"DSC1",2.96451598487234
"FNBP4",8.24655560246316
"RUNDC3B",4.46384781807188
"ABHD6",7.14786824976201
"F11R",7.76342441709851
"RQCD1",5.34144857903662
"RAD50",5.04133897392584
"XCR1",4.01289182085575
"TMEM62",5.95851511130064
"ACBD4",5.57600009752433
"TRAPPC2",6.61054724318781
"LAMA1",3.02268910624375
"PRPF38B",5.49760597461242
"EVI2A",3.86585846544802
"A1CF",6.39204269739827
"EIF3G",7.780049479917
"IMPACT",6.1355249574288
"TBCD",5.03699978150889
"BAG5",7.22634045283248
"IGBP1",8.16408350437914
"MAVS",4.99221864770238
"TNFSF18",2.98318212061535
"SYNJ1",3.65788113011953
"LOC100506124 /// TTC21B",5.29875625655397
"C1orf61",2.94812020822591
"PRB3",4.02366854453511
"VIPR2",3.30033455388247
"SPOCK1",6.16474567017855
"ATP6V0A2",4.46347071362321
"GSTK1",9.95198857220239
"C1orf68",3.71901575745193
"BRINP1",4.69720740125987
"UPK3A",4.02111283983515
"CCL22",3.9885331408177
"ALDH3B1",6.62325656355208
"USF2",7.7205137865377
"OR2N1P /// OR2N1P",2.78145760775399
"MAGIX",2.83476611233426
"LOC101929272",2.92501928957077
"DMP1",2.66928306641504
"MAPK4",3.79653950513265
"ATP1A2",3.14025698037212
"GABRR2",3.98020736517968
"ZDHHC8P1",3.62423787856223
"VANGL1",5.13341802467841
"VN1R1",4.17877123882891
"MAN2B1",7.26906394562496
"ASCC2",7.0325921192803
"PHTF1",4.25236757318286
"RPL31",11.292026604976
"PRND",2.95715683400452
"ADNP",7.6606536991172
"LOC441601",3.01853215835127
"PTBP3",7.8784106402646
"BAP1",5.47791602292463
"GNA12",5.75243853053218
"LPA /// PLG",7.22292474244101
"DGCR6L",5.03012530084991
"PRICKLE3",4.04005829244998
"SNTB1",5.71509023876898
"QPCTL",4.23191073923813
"FAM136A /// LOC100287852",7.16135504511135
"ARF5",7.49964967475348
"CEBPD",7.48452766207921
"MGP",9.28843857114882
"KRR1",5.07831181235648
"PTPN3",6.65905498339149
"LINC00950",3.10237659163538
"LOC399491",9.44468007212875
"KIF17",3.32755332906819
"POFUT1",6.31987822522776
"CXXC1",6.28989722924505
"RMND5A",5.95650044819495
"TNFSF15",6.18212700459187
"TUBB3",8.0248040564483
"MAGOH /// MAGOHB",6.9201717091389
"RP5-1170D6.1",2.9692840412152
"VPS9D1",5.89258229247012
"SEC22B",7.46009568990315
"ANKRD7",3.24830269883557
"CRADD",6.03757776887756
"SMPD1",6.18116669639323
"TULP3",5.80608505787171
"DIRAS2",2.96033622705243
"SYN3",3.21230009190819
"DEPDC5",5.6317761146961
"CHURC1-FNTB /// FNTB",3.91899585250485
"YARS",5.40507999011179
"MED13",8.17345969293936
"SZT2",4.97201490516984
"ACD",6.03506907924069
"TTC26",3.36033336848115
"GPR143",5.11610252341536
"FGF22",3.7331454228203
"ITM2C",7.76771042342652
"ABCB7",6.5221132929843
"NECAB2",6.26694412294589
"COASY",7.71739391145596
"TTC19",8.01700058441054
"MYBPC2",3.73411424733049
"NDUFAF1",6.52356373736694
"EFS",4.27577532281939
"PLEKHG6",3.44208879060901
