"","merged_dataP[, 10]"
"RER1",8.38979899988378
"UBE2B",6.69375716753311
"POLR2A",4.3082509061804
"G3BP2",8.2276505854425
"PDHA1",8.10267995590737
"EFR3B",3.99186061744189
"GCNT3",4.08991693608727
"NAA50",7.44611327113432
"LARP4",7.78536724700712
"CAPN11",3.03367352564503
"TLX2",3.45732983332072
"GAST",4.4200383872154
"SOAT2",3.5973785667675
"GUF1",5.44500076119829
"SAE1",6.71143259521549
"GFRA3",3.12942622292857
"ARFGAP3",7.60236304646494
"SLC39A9",7.8861821582113
"MRPS12",5.72762588495127
"RNF2",4.14083858012228
"ADCY3",4.88453424350758
"UBE2W",4.79297064480487
"CCDC28B",3.58799238527995
"SLC25A13",7.19236957427187
"ZNF471",4.444785444427
"HOXC8",4.24280464606928
"SRRM1",8.50461785387387
"PLSCR1",7.04852717996332
"CHRNA4",3.05827051284265
"GSDMB",3.77474461157331
"PKD2L2",3.52612222154645
"KIF16B",5.41273958744198
"IGFBP7",10.3615434227717
"TCEB3",7.18550581530111
"SEMA3F",3.87017205279928
"HLA-DPA1",6.47899537911153
"TDG",8.20455648164975
"USP5",4.61774893223755
"STAM",6.18683331239066
"PDIA6",8.20001068534937
"DERL1",6.9720797264439
"TRIO",3.63254990815741
"ADPGK",8.78127938092821
"TUBA1C",10.4244751621965
"SCN8A",3.60677668104705
"HABP4",6.02679115831338
"GABARAPL1",7.58780101949343
"AP5M1",6.43857420956194
"SPTLC1",8.3954403379464
"TMEM14B",7.07476872196777
"INSIG1",7.87988737248363
"PKIG",7.59902131599958
"FARP2",5.02226295405607
"CYBA",6.06399372267386
"DOCK2",5.51376164793327
"SLC7A1",4.03129861257153
"BECN1",6.73169370287629
"EPAS1",8.49490630813599
"TEC",3.80509705854463
"RHBDF1",4.47171341027767
"DNAJB6 /// TMEM135",7.69031613497454
"EFR3A",8.66422575524711
"ZNF652",8.5008726343172
"TSC2",5.65516133219431
"RAB28",7.12114836610892
"VAMP1",3.89165504437816
"GK",7.83248485033033
"ZBTB17",4.81926930306161
"PDLIM5",8.50290768771104
"CREBBP",5.00037938270493
"OR7E37P",6.91467058067515
"BRWD1",7.21644445647402
"MLH3",5.45945799367552
"TRIM34 /// TRIM6-TRIM34",4.96527711178996
"PVR",5.73601325014157
"TAF11",7.43674697590417
"ZNF302",6.5262122730255
"MTCH2",9.06229452018163
"YWHAE",8.83795804583561
"SNORA5B /// TBRG4",5.2393503721903
"SGCB",7.87602277375346
"GLUD1",9.40635360146268
"MPV17",7.24158537918981
"SLC25A16",5.18109405289629
"DST",8.08222776609301
"SF3B5",8.76924463908809
"ASF1A",6.86421378833848
"TNK1",4.80463114647302
"LYPLA2",6.42505154803617
"DCAF17",5.11151997645623
"SAMHD1",4.99512890532309
"SREK1",5.66614037463004
"WFDC8",3.88987512600397
"MITF",8.55703796461082
"NPC1",3.86937282523968
"TMEM123",7.79186646103491
"SLC35A3",5.67361848734822
"SSX2 /// SSX2B",3.53101204409332
"GM2A",3.98424967079267
"POLR2J /// POLR2J2 /// POLR2J3 /// POLR2J4 /// UPK3BL",7.38333328336954
"CEP192",6.23896833145797
"VTI1B",6.89460847709303
"IFIH1",3.83986453436146
"RNF114",8.42126675151305
"NEURL1",4.07169434027274
"HDGFRP3",6.6271834153278
"ALG8",7.29672592898547
"DBNDD2 /// SYS1 /// SYS1-DBNDD2",6.05278772731415
"FBXO3",6.43927501057306
"KLRG1",4.90906835609417
"TCF12",7.65105974543571
"SFN",5.24738499742733
"TFEC",7.59241471789549
"REPIN1",4.31759065869824
"ZNF710",5.08191965446426
"AAK1",7.23026088472906
"LDLRAD4",4.60318363821532
"C7orf63",6.09177086658758
"MARCKS",5.29368570722018
"OGFOD3",5.00418646195212
"DGCR14 /// TSSK2",6.36265661728773
"UBE2S",4.01123343969473
"IMPAD1",7.45322084287389
"PGPEP1",7.27958688826724
"PRSS12",2.59843347712105
"CYB561",8.87655189823889
"APRT",7.92454338183355
"IREB2",6.92382898182502
"SMARCC1",6.36935309347298
"THYN1",7.46456294773417
"PDCD1",3.55470516866525
"TM2D3",9.16380638253158
"CABIN1",6.94591735981323
"SLC4A5",3.03795137506214
"YTHDF3",6.97282902199092
"VCL",7.93935474481051
"CD302 /// LY75 /// LY75-CD302",9.16943621828749
"ETFA",9.02545967227195
"FAM206A",6.15299586967578
"DHX8",5.85084027937536
"PRIM2 /// PRIM2B",3.06250796042111
"CHGA",3.41921233039156
"SPINT2",8.10148292922603
"ACTA2",8.42689855282842
"LAMTOR3",6.7821307727276
"TIAL1",4.85060912377798
"MOCS1",5.57258948127551
"CACYBP",6.75287864036914
"ATAD2B",3.59856221975024
"KIAA1109",7.24677285965163
"LYRM4",6.84810538110388
"SNRNP27",7.71817179974296
"AC007967.3 /// RBMY2TP /// RBMY2TP",3.32060396923758
"SPHK2",5.57489363478366
"NAGK",8.53558439872897
"ADORA1",5.43919111381214
"FUBP3",6.38929943841861
"GRIK3",2.47454907439993
"ITPKB",4.35835901393157
"IDH3A",6.87351778152045
"CCNJ",3.41535851404171
"ATP6AP2",9.32121861851128
"CHUK",6.74265656163656
"MAP2K7",6.28151114789237
"RAB1A",9.87933816034134
"SUPT5H",6.66373281059399
"TIPRL",6.06587565970699
"PREPL",7.37471339435122
"YBX2",4.37770041308756
"RAB6A /// RAB6C /// WTH3DI",9.19545760872222
"ZNF259P1 /// ZPR1",4.67426699727219
"TSPAN12",7.27091318648557
"GAPVD1",8.3906351458601
"RHOA",10.2386739697825
"STAM2",7.2829259839178
"PTPN1",3.77554572746092
"MCF2L",5.94317042240528
"ZC3H14",6.61052422960745
"LMF1",4.10806015088049
"HLA-DQA1 /// HLA-DQA2 /// LOC100509457",7.0903185673737
"LSM2",6.46266274825819
"UBE2D2",7.92381148419269
"MAPK9",6.41844876273758
"KLHDC10",8.16557301657167
"PSMA1",8.92928695058847
"MBP",5.53757822748157
"GJA9 /// GJA9-MYCBP /// MYCBP",3.57743885606392
"ALG6",6.04080103066128
"TMEM161A",4.53688352426183
"RP11-457I16.2",4.0133563704314
"BRF1",4.38675862349436
"PDCD4-AS1",5.40396291753207
"CAPG",6.52696801708054
"MARCH1",5.30934305191817
"RBM48",4.45456669094656
"ZDHHC18",4.21786003899272
"GUK1",6.44254498741398
"STXBP1",4.8321810508501
"ETV1",3.89478478070952
"METTL1",5.47548991895943
"COL4A1",8.14813495370609
"SLC8A1",8.17697522818658
"TRMT112",10.2879588707215
"TSPYL1",8.09552653430151
"CTNNBIP1",5.90763072956375
"TBL1X",7.08112514905413
"OCLN",7.05627526410581
"TSN",7.75577197301693
"RNASE2",3.96192180932441
"SNAI1",3.4036609688395
"CTNNAP1",2.74065279442019
"ERBB4",7.6800841868078
"MPZ",4.84933451782206
"TSG101",9.53588704694564
"HIGD1A",7.42710034566503
"CCDC6",7.96043983290415
"PRPF4B",7.52014363282112
"VPS45",4.53688569050116
"MRPL19",6.71231806809351
"GP1BA",4.08058823422449
"MAPRE1",9.54814999789567
"CTAGE11P",3.20340067647875
"PRM2",2.97653286673808
"TRA2A",5.34366657275187
"STYXL1",6.63035659080452
"UQCRC1",7.82091676391196
"SEPW1",8.65558161126291
"KDM8",4.38003527431466
"B3GNT1",6.81422587022868
"ACOT7",7.00756138825539
"TMBIM6",11.9091592233175
"YME1L1",5.94361012325725
"SAP18",8.66629981608006
"MPC1",9.76532946241761
"RRP12",4.91528420644934
"POLR3D",5.02618589042079
"MAPKAP1",5.30631796431526
"MOB3B",5.75057064789557
"DHRS4 /// DHRS4L2",7.53639155851528
"RNFT2",3.4515241283128
"HRK",3.07420066538033
"SLIT2",7.24724373600303
"LRRC14",4.99590353865801
"ALG13",5.57324190093957
"RNF7",7.38960220959129
"CLIP4",5.17448090329502
"ACRV1",3.16522013706788
"RAB3GAP1",8.23031842406072
"AKT2",6.91553671996873
"SLC25A4",8.03232307542106
"GPR25",3.58634053824886
"CLTC",10.0788164756887
"SMCO4",7.09621231036509
"SEC62",9.06013838774748
"ICAM1",5.34621433144175
"BRAP",7.97746639187742
"NAP1L4",6.838280120637
"SLC25A36",7.38982120672225
"BBX",7.93858877213215
"SNN",6.27616508643322
"LSM5",5.92714262835944
"FKBP11",5.46256260085152
"SDF4",5.61435138322177
"BAZ1B",3.82511568697944
"CSPG5",3.47592290520606
"VIPAS39",4.69897545033734
"RHOQ",8.48378941383907
"UBE2L3",8.81473933603255
"NECAP2",6.85158170853719
"TMEM147",8.05554310699833
"GLP1R",3.99730250979536
"DDX17",10.5017387231798
"CCDC28A",8.47884133225984
"RALGPS2",5.8693938694515
"FGFR2",6.45286784740516
"ZSCAN5A",3.46374877256834
"HNRNPDL",8.81212979714017
"NLRP1",5.37449757429595
"PSMA3",7.40935395325875
"RAD52",7.10034769614248
"LRP8",3.25383401244812
"CARD8",6.04300396420283
"VPRBP",3.90063877282342
"TRPV2",3.88106572146789
"MEGF6",5.8916554603066
"PP13",3.47222576431737
"RHOT1",7.24561568481338
"HMGA1",4.68586049860464
"LOC100294145",3.68100539932798
"NONO",9.21946303315733
"NCBP2",8.65755516365429
"CROCC",4.20638069253578
"PPP2R2D",6.13542766015711
"RUSC2",5.67445659345438
"TMEM80",6.75191336591847
"PPP1R7",5.79422869277563
"STEAP3",3.62802281684424
"RAP1A",7.37150636971158
"UQCRC2",9.09829367871642
"SGMS1",5.24751233094983
"VENTX",4.1028871229309
"SHOC2",8.50837390183628
"RAB4A /// SPHAR",7.49955614433938
"SUCLG1",9.47808802421764
"CACNA2D2",5.35141416143474
"CLUH",6.59160284028914
"RAP2C",7.42833472580646
"GCOM1 /// POLR2M",6.67157766658458
"CIZ1",4.25923368251176
"SBF1",4.29091966086004
"REXO4",5.08642566035027
"RAC1",10.4384572337995
"PDX1",3.04617159304891
"MAPK8",7.31810286298423
"MRPL18",8.39772551035419
"CALHM2",4.25439145691141
"NDUFB5",9.71760018086942
"TWF1",6.98692674194136
"DEGS1",8.36729139307955
"MOBP",2.73787903844844
"CORO7",3.99421821158969
"SLC17A9",3.57070452467694
"SLC30A1",6.94322537246367
"MDM2",5.83204354172806
"RALBP1",8.99987707521329
"CENPU",4.56134574185811
"NIP7",5.80304546615771
"WSB2",7.8732226825341
"UBL3",7.49850261112773
"P2RY14",6.92190735757538
"HABP2",5.29846774968221
"LPAR1",4.06954353596977
"DHFR",6.89408912633922
"YWHAQ",9.10826609303047
"ESD",9.07869651218966
"SEC14L3",4.79644069242096
"ATP1B2",4.96906173763044
"KDM2A",9.75796226495604
"GGA1",4.65122379408286
"NUP54",3.91488315577996
"KCTD20",7.08913481608904
"NUDT3",7.70883065463005
"ARIH1",7.03373232028593
"TMEM9B",9.1986926556507
"MAG",3.31782499233905
"CABP1",4.41607328723146
"EIF1",8.69871768065592
"INSR",8.055203566066
"PRKAG1",6.37180100607174
"SLC39A8",4.90219556733796
"CTDP1",5.41991476320542
"RAB5A",9.06111814399912
"LY6G6D /// LY6G6F",3.77158373611139
"LATS1",3.71080610587862
"PARL",8.15953958443403
"LANCL1",7.74303971966584
"ZNF587B",6.48104709796436
"TCTA",7.8396003779236
"SCNN1B",5.01208753272391
"FRMD4B",3.65507977398966
"UBE3A",7.14307522393718
"EIF4A1 /// LOC101928634 /// SENP3-EIF4A1 /// SNORA48 /// SNORA67 /// SNORD10",9.06828639200403
"TIE1",3.38210536186376
"IGSF1",3.11637208676832
"KIAA0368",6.79069508124606
"RPL18",8.00203404154767
"EIF2B4",6.88302104723027
"CAAP1",6.8870920829596
"PSMC4",8.15113178280255
"PEX11A",5.48466813004151
"PLAC8",5.97948656264997
"ATXN3",5.84934666513364
"ZNF613",2.85120476310429
"MYLPF",4.72255531292983
"NUDT3 /// RPS10-NUDT3",6.92177251361659
"IRS1",7.85681764194212
"CRH",3.88234513109124
"SCNM1 /// TNFAIP8L2-SCNM1",8.11983018724844
"CKAP2",3.83613249259659
"RNF115",7.59600731025252
"RPUSD2",4.78975678640205
"CYP4A11 /// CYP4A22",6.323863285054
"IER3IP1",7.62679345382195
"CHAF1A",4.47423693868271
"TP53BP1",4.44088356600548
"ZMYM3",6.54456502683816
"GNG10",9.35974303297859
"C15orf49",3.20100236417106
"CALML4",7.48281238941915
"TFE3",5.35689340104383
"HRASLS",3.17350042022969
"ID4",7.63206873112417
"PNRC2",8.99409335119576
"AK022030 /// TROVE2",7.3642839636541
"C2orf43",4.42016638880158
"EIF4E2",7.06788254537289
"TMEM30A",8.61473574269225
"RDH11",7.95119118850126
"OSBP",8.67049014922413
"S100A6",10.2506629064319
"SPATA5L1",7.16858492884274
"ZNF207",5.20569170530291
"EPHX1",7.08805363394559
"MIEF1",4.86571175637559
"SULT1C2",7.48674705949995
"ARL6IP5",9.31147109775424
"CDR2L",5.3262879464709
"GLTP",8.65903840833314
"ZDHHC24",5.38458714145782
"AGPS",7.09595171566098
"LARP4B",8.00751930971613
"BIRC3",5.35369267114009
"LOC101930150 /// NF1",4.38773760206925
"ATG7",6.01161191565288
"GOLT1B",6.33580493516359
"PLXNA2",5.70817221203734
"HLA-DRA",10.4353657952145
"MAGEB4",3.04412114761422
"SDHB",8.20428847590102
"CD1A",2.89719093961093
"ZNF277",6.59697947317959
"SMEK2",7.76289913968515
"SEC24D",3.53855286336335
"VPS35",8.79698670313535
"EPHA1",4.3000756830923
"DDX54",4.58174740012153
"DYNC1I2",7.49821402319115
"LPAR2",6.11324849800704
"ATRX",9.7089428508378
"USP33",8.475025236457
"M6PR",6.65219177053615
"CALM1 /// CALM2 /// CALM3",10.2497230642147
"ANKH",5.68987708503857
"CD40",4.21598994345833
"SPG21",8.82213403454656
"HSPB8",4.57143947972267
"AVPR1A",5.47220039004408
"DNAJC24",5.44406910153332
"NEK11",4.03710232914446
"TMPRSS5",3.61451463576174
"DCLK2",3.58127263152427
"SPCS1",10.5225601886079
"TEP1",4.07814905753727
"PSMB6",8.7756456578267
"UBE2E1",8.2532657008638
"NXF3",2.98155392620015
"CHCHD7",7.46106546948266
"LRCH4",5.59518936978038
"WWTR1",6.88811072412927
"RAD1",6.48370650690827
"GDI2",10.2835918544658
"PTPN22",4.82578013058019
"NUP155",5.26974478185605
"KLF11",7.48332955807564
"ALDOAP2",3.89838052782964
"MDM1",5.11856493165519
"UGT1A1 /// UGT1A10 /// UGT1A3 /// UGT1A4 /// UGT1A5 /// UGT1A6 /// UGT1A7 /// UGT1A8 /// UGT1A9",8.83583730725213
"SNAP23",6.99715689645277
"SCAPER",4.83275919412937
"MDK",4.57692274501279
"NOTCH1",5.08924423723504
"BMP2K",4.47589803685906
"SRP72",6.9396088061941
"RNF187",4.98710571044217
"AMMECR1",6.64604845775357
"HEXIM1",7.45935696949994
"DCTN2",6.9531151986109
"TTLL4",4.35039706543266
"CCDC109B",5.17737540760976
"LRRC41",5.29799301823242
"HDC",3.57275538366696
"NSMAF",3.45305504085021
"FAM3A",5.33067469327247
"MRPS17",5.74098519980926
"FTL",12.9368020183737
"ATXN2L",4.5398226731087
"LSM4",7.52973496417543
"MFNG",5.04457674244398
"GPR153",5.56677109346931
"BTBD3",5.03076752859796
"PCMT1",7.8607634956356
"NDUFA6",7.27324600972783
"KLF9",8.56197446336418
"EID1",7.64197222447142
"ZNF10",5.02878424134509
"GPR173",3.29054030705267
"SMIM8",5.69531409953114
"KIF2A",5.0415559768166
"RBMS1",8.69939161637141
"IGKC",3.90787030350632
"CC2D1A",4.78257953235513
"PSMD5",6.71206025448041
"PRICKLE4 /// TOMM6",9.11316054168676
"ATP2B1",7.85314773941268
"GDPD5",4.204942575913
"MRPL23",6.20283930666385
"DCUN1D1",6.72306225695406
"SYNJ2BP /// SYNJ2BP-COX16",6.46150674279215
"ARFGEF2",6.8843604931821
"CIC",5.35296632235634
"PPFIA1",7.64062370457497
"RPLP0",9.29157089083704
"SMARCD1",4.58947098976226
"SNX6",8.49303059930989
"NDUFA2",8.25997237639598
"UBE2D3",9.58558326150168
"LOC101928916 /// NNMT",6.58346261551144
"HDHD1",8.13155932449084
"ENO1",7.57115630312839
"DNAH6",3.55207710006984
"TBL2",3.52078354210699
"EEA1",5.69885488501791
"NFIC",6.20951929752149
"ANXA2P2",8.57568631709674
"CINP",4.21732748615405
"CD99",9.18352762145792
"AMH /// MIR4321",3.71814977901405
"SSR4",9.94108689341102
"RRAGC",8.68580565579518
"SH3D21",4.4816187132959
"MZT2A /// MZT2B /// PHGDH",7.55566732460344
"ACSL6",2.5245937153257
"LTA",3.17226227907492
"PAK2",6.17176365657756
"SMAD2",7.59831847018751
"MAPK8IP3",4.81910878238973
"EPHB3",4.25892695958809
"WBP2",7.81825137045217
"H2AFY",9.67377164718043
"E2F3",8.35996096194825
"IPO5",6.59636233490314
"MEGF8",4.94115865316239
"SLC16A5",7.34255561507346
"ANAPC15",5.89936336134621
"TM6SF2",3.96746847346796
"FGF18",2.99063031326118
"EIF2S3",9.9798208437539
"APPL1",6.25716918521576
"SCFD1",7.38098607195174
"UNC50",7.99022680835697
"ATP13A3",7.5196645280449
"ARL15",6.77462346750635
"PTS",6.87758315981143
"OR1F1",2.96992656033855
"ADD3",7.2400149520223
"MAN2A1",8.76561747261473
"AZI2",5.5928315161929
"RSBN1",5.54584828969235
"PGF",7.03964110254019
"TTC17",6.45453397509107
"STX7",9.06508388173273
"CLEC2D",4.42413829700555
"LOC102724364 /// SEC22B",7.40104929383495
"SIK1",3.83769953073661
"ZNF41",3.41523674070288
"DTX2 /// LOC102725292",4.37657652873394
"WRNIP1",6.14213172283566
"GLI1",3.32910862816965
"VPS26A",8.85328176077562
"NCOR2",7.61308249862003
"PAX7",3.13166931193191
"PRB1",4.22511770659356
"WNK1",8.35213336596286
"SYT5",3.5840964151386
"DGCR5",3.49284596916984
"YIPF4",5.10367593455763
"CDH6",4.52771751137111
"CENPJ",3.79272870028765
"HMG20B",5.79104473177425
"HMGN2",11.4484893366569
"RAC2",6.7615565022772
"FOXO3",8.20224344650074
"ACAP2",6.73398168479058
"SLC50A1",6.74131736461321
"HDAC6",6.17118604309373
"ADAMTS7",3.18338428917394
"TRIM14",3.83659568503361
"LETMD1",7.76576966235314
"WDR61",6.48541168462605
"GJB1",5.40433661329568
"IGLV4-60 /// IGLV4-60",3.65158140496046
"LIPT1",6.56846312601672
"FGL2",9.73002300963641
"TGM2",3.37487420964899
"NDUFAF7",5.51684500923426
"TMEM251",7.22169372237347
"HIRIP3",4.5576143652424
"TCF7L2",7.36540110668039
"MAP3K8",4.45495427747256
"BOLA2 /// SMG1P2 /// SMG1P5",7.9969651142305
"PPM1A",8.15790128009726
"TMCO1",6.37330155812683
"REC8",3.88754091206861
"OXA1L",9.33591808062756
"SPIDR",3.73633108099741
"ATXN7L3B",8.34857974596806
"UFL1",7.06554573131022
"KRT10",7.31092365508111
"FH",8.37782288042536
"SYNGR2",7.69248472773373
"U2AF2",5.40301778334766
"MFGE8",5.69347092585334
"COMT",6.76898818938391
"SEMA4D",10.1845376032688
"GADD45B",4.48779771150031
"FGF21",3.51730179231173
"PGGT1B",5.4795949012243
"KIF24",2.97281167237662
"NPL",6.27065550898562
"HIPK3",8.91313214015638
"LRRC8D",7.72214914775807
"COA3",9.35684138639108
"NACAD",4.56711058110087
"PAPOLA",8.10975590516749
"SIGLEC8",2.95624621659058
"DNAJC13",8.0287295739658
"PANK3",6.73985676914409
"NDUFB6",8.6691205517118
"YBX1",7.19068841135713
"AIMP2",6.80707738017554
"C22orf31",3.54296523378799
"VGLL1",2.98108234528525
"NDUFB4",10.4845579036178
"ARHGDIA",6.83746407602988
"NIPA2",8.19600011212681
"YY1",7.16234565382487
"F8",5.22994571837064
"PDP1",7.91705881963225
"CLEC4M",3.03762003541835
"DLC1",6.33059302844824
"DYNLL1",9.92579590675735
"VCPKMT",2.65071338531271
"MED28",4.07184669472147
"OGG1",5.97956938891016
"MTAP",4.38296453115873
"RARB",4.64656974079619
"GINS3",4.69233671270481
"CAND1",5.34223951579304
"SEC23A",4.04591018867684
"COQ9",7.23895362184045
"PRKCA",6.41782417353526
"SLAMF1",3.88114647938784
"QTRTD1",3.6212469852843
"SLC24A1",3.57711707688169
"KLK12",3.2628378397982
"SFPQ",9.16201284921265
"WWC1",8.30378705097849
"COX11",5.49997149151167
"LPAR6",4.61647462174705
"ASXL1",7.03587156994444
"SRI",7.31991437937341
"ZBTB20",8.20551676881855
"BANF1",8.24283742631588
"KRAS",8.23858510758332
"DDAH1",9.81648684839154
"TBC1D29",3.63508211795205
"SEH1L",8.03489650617917
"WSCD2",2.80860857301733
"SSBP2",7.06657637729928
"MMP14",4.22956317874162
"DEPTOR",7.39828895515244
"KLHL28",5.96886280086083
"CRIPT",7.92815323262572
"MARCH3",3.96655520437981
"DIMT1",4.50171610043624
"SLC7A7",10.0319122811745
"ACTB /// ACTG1",11.2820150106511
"SYCE1L",3.26678493334228
"PLCE1",3.75963261639029
"COL11A2",3.57177276264056
"H3F3A /// H3F3AP4 /// H3F3B",12.2689785363915
"INTS9",5.2654679666776
"PRCP",8.44864046648962
"NDUFAB1",9.13043614571574
"RABGGTB /// SNORD45A /// SNORD45B /// SNORD45C",6.49373828593235
"SUB1",7.84640221424276
"DOCK4",2.9273052030699
"SACM1L",8.99288126510543
"SNX24",3.81971332415873
"PIK3CB",8.39804221079629
"C6orf120",6.29085754608511
"POLR3G",2.6768937280493
"B4GALT7",5.21692909274006
"HNRNPA3 /// HNRNPA3P1",9.17395370442937
"ACAT1",9.3065044181405
"CASC3 /// MIR6866",9.4478761390875
"RPL13A /// RPL13AP5 /// RPL13AP6 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A",11.1234931071495
"STX8",4.83482065153831
"GNG5",10.0206437055832
"TMEM106B",7.68997012282428
"DNAJC12",5.2656935218095
"KAZN",5.73008643073942
"CBFB",5.29080992264226
"ABCB9",3.44696684538642
"MLYCD",3.49883436158624
"GPR116",5.68869066973547
"CDKN2C",4.79561297204435
"ITPR3",4.15603205767597
"DNAJA2",7.15778871073769
"COCH",7.28725429849542
"TRIM13",6.55688183407751
"TFAM",6.11646885828145
"TUBA1B",10.3850442873235
"ATRAID",9.28986693977108
"ARVCF",5.0522636667969
"TXNL1",9.5290534501194
"NDUFV2",8.99634171248623
"KCNA2",2.79240558944407
"DDX18",6.73372177988545
"SCMH1",6.12666863833685
"MTDH",7.40539761690425
"KLF4",3.85515012448581
"USH1C",5.87129238617378
"TEX11",3.52148142873976
"RUFY3",8.11698353715302
"RTEL1",4.37946237765119
"LTBR",5.46797945422075
"BID",5.60056122994501
"HEATR6",5.09724568293939
"CCNG1",8.99216816929971
"EIF4H",8.53327537662737
"LPO",3.02552951894003
"PTCD2",4.96189881203348
"CSRNP3",3.81264723809889
"ZBTB33",6.2295355335691
"PRKAR1A",9.293228997751
"TEX40",3.73429176271418
"MALT1",5.27613102261828
"MFSD9",6.16374558154758
"FYN",6.78005047701861
"QRSL1",4.38489395372171
"PIP4K2C",9.50781730931851
"SCUBE3",5.01614464166796
"DLGAP1",2.79214305087868
"SCARB2",9.06387432008566
"PPIE",6.15815012110011
"RB1",5.06951726366919
"NDUFS6",9.4753771511414
"ANXA2 /// NHP2L1",8.97344876507217
"RHBDD3",4.94227931179703
"HSBP1",8.8691192997758
"NAB2",5.16431023156668
"VPS72",6.36332527484422
"NDUFC1",6.6723153090785
"KNOP1",4.17544604990096
"BMI1 /// COMMD3-BMI1",8.37969337348508
"SLC1A7",3.64214682506938
"ARID5B",4.62289547906872
"PICALM",9.54050018905543
"SMAD4",6.35202572292037
"FOXJ2",5.02757099823188
"CYTH3",3.8349226086929
"AMBN",3.09660662496731
"MRPL52",7.11284475774713
"KCTD15",5.23834558568668
"LIMD1",4.05267568980709
"NDST1",5.85325336445322
"GOLPH3L",7.51508721894432
"HBBP1",2.8472853530251
"COL16A1",4.74867973940175
"PCBP3",4.12563893857169
"PYROXD1",7.30575392829316
"AKT3",7.71974874908188
"USP13",6.05151901029265
"MRPL35",6.54150951442402
"GYG1",7.83141027518534
"NOX1",3.62343927125779
"SEMA4C",4.48249918199138
"NDUFB2",8.60411951216695
"DICER1",8.26840992528949
"SS18",7.29946005841547
"RNF19A",7.86142578173201
"NEK4",5.67040973031333
"SARDH",2.91365284863287
"POP4",5.45856732740176
"DOC2A",3.25902955956622
"FOXN2",5.21934860750744
"POLR2F",6.64730464381477
"ARMC2-AS1 /// ATP5J2",9.34617969912087
"PTOV1",7.40171167005459
"OLA1",8.27502934674304
"ZNF787",4.04985152623738
"ATOX1",9.67721651746597
"PSMD8",8.29462624497736
"TMPRSS3",3.47055714056486
"NXT1",6.29405771669872
"GPR132",4.09354057773828
"MECOM",5.47689847881925
"FAIM2",4.26898117060053
"GIPC2",7.00858803591262
"PSMD14",8.22429981122432
"MCTS1",7.10583536722996
"MIR6787 /// SLC16A3",3.82079015554573
"COPS4",7.49267628773288
"PPDPF",5.29629716746899
"CNOT7",9.07876715875915
"DLAT",7.36451169623421
"PBK",2.76039189709072
"DCP2",4.83055495812172
"SEC31A",8.0783425165265
"RABIF",6.28244413444192
"TSPAN6",7.16464307922443
"PSD4",5.72092518310199
"KCNJ5",3.7328224047665
"TCF3",4.69200000537331
"VAMP4",6.52914672711701
"OARD1",7.46912681293982
"DCAF8",7.86490024563514
"KIAA0226L",5.39990598961054
"FOXC1",7.36632112400971
"MLLT10",4.00585539476037
"MRPS15",6.3896081237575
"RAB22A",8.23900385664786
"FGFR1",4.16542879157374
"MGAT2",6.23770670268626
"MAP9",4.24001510438944
"BBC3 /// MIR3190 /// MIR3191",4.96462717676763
